 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 5.43800000e-06  5.43800000e-06  4.72294727e-06  5.03091181e-06  4.99546046e-06  9.71840615e-06  4.75674184e-06  6.70251415e-01  7.33817408e-01 
 5.43900000e-06  5.43900000e-06  4.72369253e-06  5.03091192e-06  4.99546128e-06  9.71915225e-06  4.75749097e-06  6.70251413e-01  7.33817409e-01 
 5.44000000e-06  5.44000000e-06  4.72443777e-06  5.03091180e-06  4.99546189e-06  9.71989809e-06  4.75824006e-06  6.70251415e-01  7.33817409e-01 
 5.44100000e-06  5.44100000e-06  4.72518290e-06  5.03091184e-06  4.99546265e-06  9.72064399e-06  4.75898903e-06  6.70251414e-01  7.33817408e-01 
 5.44200000e-06  5.44200000e-06  4.72592804e-06  5.03091192e-06  4.99546347e-06  9.72138992e-06  4.75973803e-06  6.70251413e-01  7.33817410e-01 
 5.44300000e-06  5.44300000e-06  4.72667303e-06  5.03091186e-06  4.99546414e-06  9.72213560e-06  4.76048686e-06  6.70251414e-01  7.33817407e-01 
 5.44400000e-06  5.44400000e-06  4.72741808e-06  5.03091194e-06  4.99546492e-06  9.72288143e-06  4.76123575e-06  6.70251413e-01  7.33817409e-01 
 5.44500000e-06  5.44500000e-06  4.72816307e-06  5.03091176e-06  4.99546547e-06  9.72362696e-06  4.76198461e-06  6.70251415e-01  7.33817407e-01 
 5.44600000e-06  5.44600000e-06  4.72890799e-06  5.03091176e-06  4.99546619e-06  9.72437261e-06  4.76273337e-06  6.70251415e-01  7.33817408e-01 
 5.44700000e-06  5.44700000e-06  4.72965286e-06  5.03091199e-06  4.99546713e-06  9.72511843e-06  4.76348209e-06  6.70251412e-01  7.33817410e-01 
 5.44800000e-06  5.44800000e-06  4.73039768e-06  5.03091183e-06  4.99546770e-06  9.72586381e-06  4.76423076e-06  6.70251414e-01  7.33817408e-01 
 5.44900000e-06  5.44900000e-06  4.73114250e-06  5.03091189e-06  4.99546847e-06  9.72660940e-06  4.76497943e-06  6.70251413e-01  7.33817410e-01 
 5.45000000e-06  5.45000000e-06  4.73188719e-06  5.03091190e-06  4.99546922e-06  9.72735484e-06  4.76572798e-06  6.70251413e-01  7.33817409e-01 
 5.45100000e-06  5.45100000e-06  4.73263187e-06  5.03091197e-06  4.99547001e-06  9.72810032e-06  4.76647649e-06  6.70251412e-01  7.33817410e-01 
 5.45200000e-06  5.45200000e-06  4.73337650e-06  5.03091176e-06  4.99547053e-06  9.72884546e-06  4.76722497e-06  6.70251415e-01  7.33817407e-01 
 5.45300000e-06  5.45300000e-06  4.73412106e-06  5.03091177e-06  4.99547127e-06  9.72959077e-06  4.76797339e-06  6.70251415e-01  7.33817405e-01 
 5.45400000e-06  5.45400000e-06  4.73486563e-06  5.03091194e-06  4.99547215e-06  9.73033623e-06  4.76872179e-06  6.70251413e-01  7.33817410e-01 
 5.45500000e-06  5.45500000e-06  4.73561012e-06  5.03091182e-06  4.99547276e-06  9.73108131e-06  4.76947013e-06  6.70251415e-01  7.33817407e-01 
 5.45600000e-06  5.45600000e-06  4.73635462e-06  5.03091176e-06  4.99547341e-06  9.73182646e-06  4.77021847e-06  6.70251415e-01  7.33817409e-01 
 5.45700000e-06  5.45700000e-06  4.73709899e-06  5.03091189e-06  4.99547425e-06  9.73257167e-06  4.77096669e-06  6.70251414e-01  7.33817408e-01 
 5.45800000e-06  5.45800000e-06  4.73784333e-06  5.03091189e-06  4.99547500e-06  9.73331677e-06  4.77171488e-06  6.70251414e-01  7.33817409e-01 
 5.45900000e-06  5.45900000e-06  4.73858762e-06  5.03091190e-06  4.99547571e-06  9.73406177e-06  4.77246300e-06  6.70251413e-01  7.33817408e-01 
 5.46000000e-06  5.46000000e-06  4.73933194e-06  5.03091187e-06  4.99547638e-06  9.73480676e-06  4.77321116e-06  6.70251414e-01  7.33817409e-01 
 5.46100000e-06  5.46100000e-06  4.74007611e-06  5.03091195e-06  4.99547719e-06  9.73555174e-06  4.77395919e-06  6.70251413e-01  7.33817408e-01 
 5.46200000e-06  5.46200000e-06  4.74082032e-06  5.03091186e-06  4.99547781e-06  9.73629656e-06  4.77470723e-06  6.70251414e-01  7.33817408e-01 
 5.46300000e-06  5.46300000e-06  4.74156440e-06  5.03091187e-06  4.99547856e-06  9.73704139e-06  4.77545513e-06  6.70251414e-01  7.33817409e-01 
 5.46400000e-06  5.46400000e-06  4.74230848e-06  5.03091187e-06  4.99547927e-06  9.73778619e-06  4.77620307e-06  6.70251414e-01  7.33817409e-01 
 5.46500000e-06  5.46500000e-06  4.74305251e-06  5.03091190e-06  4.99548004e-06  9.73853097e-06  4.77695093e-06  6.70251413e-01  7.33817409e-01 
 5.46600000e-06  5.46600000e-06  4.74379651e-06  5.03091194e-06  4.99548077e-06  9.73927571e-06  4.77769877e-06  6.70251413e-01  7.33817410e-01 
 5.46700000e-06  5.46700000e-06  4.74454038e-06  5.03091180e-06  4.99548139e-06  9.74002021e-06  4.77844648e-06  6.70251415e-01  7.33817407e-01 
 5.46800000e-06  5.46800000e-06  4.74528431e-06  5.03091189e-06  4.99548217e-06  9.74076492e-06  4.77919426e-06  6.70251414e-01  7.33817410e-01 
 5.46900000e-06  5.46900000e-06  4.74602812e-06  5.03091195e-06  4.99548295e-06  9.74150950e-06  4.77994191e-06  6.70251413e-01  7.33817409e-01 
 5.47000000e-06  5.47000000e-06  4.74677190e-06  5.03091176e-06  4.99548347e-06  9.74225382e-06  4.78068952e-06  6.70251416e-01  7.33817407e-01 
 5.47100000e-06  5.47100000e-06  4.74751559e-06  5.03091187e-06  4.99548433e-06  9.74299836e-06  4.78143707e-06  6.70251414e-01  7.33817407e-01 
 5.47200000e-06  5.47200000e-06  4.74825934e-06  5.03091194e-06  4.99548510e-06  9.74374287e-06  4.78218463e-06  6.70251413e-01  7.33817409e-01 
 5.47300000e-06  5.47300000e-06  4.74900294e-06  5.03091179e-06  4.99548568e-06  9.74448704e-06  4.78293207e-06  6.70251415e-01  7.33817405e-01 
 5.47400000e-06  5.47400000e-06  4.74974657e-06  5.03091176e-06  4.99548638e-06  9.74523138e-06  4.78367955e-06  6.70251415e-01  7.33817408e-01 
 5.47500000e-06  5.47500000e-06  4.75049011e-06  5.03091184e-06  4.99548717e-06  9.74597572e-06  4.78442693e-06  6.70251414e-01  7.33817408e-01 
 5.47600000e-06  5.47600000e-06  4.75123364e-06  5.03091194e-06  4.99548797e-06  9.74672006e-06  4.78517429e-06  6.70251413e-01  7.33817410e-01 
 5.47700000e-06  5.47700000e-06  4.75197704e-06  5.03091177e-06  4.99548853e-06  9.74746401e-06  4.78592153e-06  6.70251415e-01  7.33817406e-01 
 5.47800000e-06  5.47800000e-06  4.75272050e-06  5.03091180e-06  4.99548928e-06  9.74820821e-06  4.78666881e-06  6.70251415e-01  7.33817409e-01 
 5.47900000e-06  5.47900000e-06  4.75346381e-06  5.03091192e-06  4.99549012e-06  9.74895237e-06  4.78741596e-06  6.70251413e-01  7.33817408e-01 
 5.48000000e-06  5.48000000e-06  4.75420717e-06  5.03091186e-06  4.99549076e-06  9.74969636e-06  4.78816315e-06  6.70251414e-01  7.33817409e-01 
 5.48100000e-06  5.48100000e-06  4.75495040e-06  5.03091194e-06  4.99549158e-06  9.75044041e-06  4.78891023e-06  6.70251413e-01  7.33817408e-01 
 5.48200000e-06  5.48200000e-06  4.75569363e-06  5.03091177e-06  4.99549213e-06  9.75118421e-06  4.78965730e-06  6.70251415e-01  7.33817409e-01 
 5.48300000e-06  5.48300000e-06  4.75643679e-06  5.03091181e-06  4.99549288e-06  9.75192812e-06  4.79040427e-06  6.70251415e-01  7.33817408e-01 
 5.48400000e-06  5.48400000e-06  4.75717994e-06  5.03091197e-06  4.99549377e-06  9.75267214e-06  4.79115127e-06  6.70251412e-01  7.33817411e-01 
 5.48500000e-06  5.48500000e-06  4.75792299e-06  5.03091187e-06  4.99549437e-06  9.75341580e-06  4.79189815e-06  6.70251414e-01  7.33817408e-01 
 5.48600000e-06  5.48600000e-06  4.75866605e-06  5.03091197e-06  4.99549518e-06  9.75415967e-06  4.79264503e-06  6.70251412e-01  7.33817411e-01 
 5.48700000e-06  5.48700000e-06  4.75940904e-06  5.03091181e-06  4.99549571e-06  9.75490319e-06  4.79339186e-06  6.70251415e-01  7.33817407e-01 
 5.48800000e-06  5.48800000e-06  4.76015199e-06  5.03091190e-06  4.99549653e-06  9.75564695e-06  4.79413863e-06  6.70251413e-01  7.33817410e-01 
 5.48900000e-06  5.48900000e-06  4.76089480e-06  5.03091181e-06  4.99549716e-06  9.75639041e-06  4.79488529e-06  6.70251415e-01  7.33817406e-01 
 5.49000000e-06  5.49000000e-06  4.76163767e-06  5.03091190e-06  4.99549800e-06  9.75713410e-06  4.79563199e-06  6.70251413e-01  7.33817410e-01 
 5.49100000e-06  5.49100000e-06  4.76238045e-06  5.03091182e-06  4.99549863e-06  9.75787752e-06  4.79637859e-06  6.70251415e-01  7.33817408e-01 
 5.49200000e-06  5.49200000e-06  4.76312322e-06  5.03091190e-06  4.99549941e-06  9.75862107e-06  4.79712518e-06  6.70251413e-01  7.33817410e-01 
 5.49300000e-06  5.49300000e-06  4.76386591e-06  5.03091190e-06  4.99550013e-06  9.75936447e-06  4.79787170e-06  6.70251413e-01  7.33817409e-01 
 5.49400000e-06  5.49400000e-06  4.76460858e-06  5.03091186e-06  4.99550082e-06  9.76010782e-06  4.79861820e-06  6.70251414e-01  7.33817410e-01 
 5.49500000e-06  5.49500000e-06  4.76535113e-06  5.03091191e-06  4.99550159e-06  9.76085116e-06  4.79936457e-06  6.70251413e-01  7.33817408e-01 
 5.49600000e-06  5.49600000e-06  4.76609370e-06  5.03091171e-06  4.99550209e-06  9.76159423e-06  4.80011098e-06  6.70251416e-01  7.33817406e-01 
 5.49700000e-06  5.49700000e-06  4.76683623e-06  5.03091180e-06  4.99550288e-06  9.76233754e-06  4.80085734e-06  6.70251415e-01  7.33817407e-01 
 5.49800000e-06  5.49800000e-06  4.76757872e-06  5.03091191e-06  4.99550372e-06  9.76308087e-06  4.80160365e-06  6.70251413e-01  7.33817410e-01 
 5.49900000e-06  5.49900000e-06  4.76832108e-06  5.03091179e-06  4.99550431e-06  9.76382382e-06  4.80234983e-06  6.70251415e-01  7.33817406e-01 
 5.50000000e-06  5.50000000e-06  4.76906347e-06  5.03091176e-06  4.99550501e-06  9.76456692e-06  4.80309605e-06  6.70251415e-01  7.33817408e-01 
 5.50100000e-06  5.50100000e-06  4.76980578e-06  5.03091190e-06  4.99550585e-06  9.76531005e-06  4.80384218e-06  6.70251413e-01  7.33817408e-01 
 5.50200000e-06  5.50200000e-06  4.77054807e-06  5.03091178e-06  4.99550644e-06  9.76605294e-06  4.80458828e-06  6.70251415e-01  7.33817408e-01 
 5.50300000e-06  5.50300000e-06  4.77129026e-06  5.03091177e-06  4.99550715e-06  9.76679584e-06  4.80533432e-06  6.70251415e-01  7.33817406e-01 
 5.50400000e-06  5.50400000e-06  4.77203247e-06  5.03091199e-06  4.99550811e-06  9.76753900e-06  4.80608036e-06  6.70251412e-01  7.33817410e-01 
 5.50500000e-06  5.50500000e-06  4.77277462e-06  5.03091182e-06  4.99550863e-06  9.76828167e-06  4.80682631e-06  6.70251415e-01  7.33817409e-01 
 5.50600000e-06  5.50600000e-06  4.77351666e-06  5.03091182e-06  4.99550934e-06  9.76902444e-06  4.80757219e-06  6.70251415e-01  7.33817407e-01 
 5.50700000e-06  5.50700000e-06  4.77425871e-06  5.03091195e-06  4.99551020e-06  9.76976733e-06  4.80831806e-06  6.70251413e-01  7.33817410e-01 
 5.50800000e-06  5.50800000e-06  4.77500070e-06  5.03091181e-06  4.99551076e-06  9.77050989e-06  4.80906388e-06  6.70251415e-01  7.33817408e-01 
 5.50900000e-06  5.50900000e-06  4.77574262e-06  5.03091189e-06  4.99551154e-06  9.77125261e-06  4.80980961e-06  6.70251414e-01  7.33817408e-01 
 5.51000000e-06  5.51000000e-06  4.77648452e-06  5.03091182e-06  4.99551221e-06  9.77199516e-06  4.81055532e-06  6.70251414e-01  7.33817408e-01 
 5.51100000e-06  5.51100000e-06  4.77722637e-06  5.03091199e-06  4.99551308e-06  9.77273788e-06  4.81130100e-06  6.70251412e-01  7.33817409e-01 
 5.51200000e-06  5.51200000e-06  4.77796816e-06  5.03091177e-06  4.99551359e-06  9.77348018e-06  4.81204662e-06  6.70251415e-01  7.33817407e-01 
 5.51300000e-06  5.51300000e-06  4.77870992e-06  5.03091179e-06  4.99551431e-06  9.77422267e-06  4.81279219e-06  6.70251415e-01  7.33817408e-01 
 5.51400000e-06  5.51400000e-06  4.77945163e-06  5.03091193e-06  4.99551518e-06  9.77496526e-06  4.81353773e-06  6.70251413e-01  7.33817411e-01 
 5.51500000e-06  5.51500000e-06  4.78019329e-06  5.03091186e-06  4.99551579e-06  9.77570751e-06  4.81428320e-06  6.70251414e-01  7.33817408e-01 
 5.51600000e-06  5.51600000e-06  4.78093491e-06  5.03091195e-06  4.99551661e-06  9.77644994e-06  4.81502864e-06  6.70251413e-01  7.33817410e-01 
 5.51700000e-06  5.51700000e-06  4.78167647e-06  5.03091184e-06  4.99551719e-06  9.77719209e-06  4.81577402e-06  6.70251414e-01  7.33817408e-01 
 5.51800000e-06  5.51800000e-06  4.78241797e-06  5.03091177e-06  4.99551786e-06  9.77793428e-06  4.81651935e-06  6.70251415e-01  7.33817408e-01 
 5.51900000e-06  5.51900000e-06  4.78315941e-06  5.03091190e-06  4.99551872e-06  9.77867656e-06  4.81726461e-06  6.70251413e-01  7.33817408e-01 
 5.52000000e-06  5.52000000e-06  4.78390087e-06  5.03091186e-06  4.99551937e-06  9.77941868e-06  4.81800987e-06  6.70251414e-01  7.33817410e-01 
 5.52100000e-06  5.52100000e-06  4.78464222e-06  5.03091194e-06  4.99552016e-06  9.78016081e-06  4.81875504e-06  6.70251413e-01  7.33817408e-01 
 5.52200000e-06  5.52200000e-06  4.78538355e-06  5.03091180e-06  4.99552075e-06  9.78090274e-06  4.81950019e-06  6.70251415e-01  7.33817408e-01 
 5.52300000e-06  5.52300000e-06  4.78612478e-06  5.03091176e-06  4.99552142e-06  9.78164464e-06  4.82024524e-06  6.70251415e-01  7.33817405e-01 
 5.52400000e-06  5.52400000e-06  4.78686608e-06  5.03091186e-06  4.99552223e-06  9.78238673e-06  4.82099035e-06  6.70251414e-01  7.33817408e-01 
 5.52500000e-06  5.52500000e-06  4.78760725e-06  5.03091182e-06  4.99552289e-06  9.78312857e-06  4.82173533e-06  6.70251415e-01  7.33817407e-01 
 5.52600000e-06  5.52600000e-06  4.78834839e-06  5.03091190e-06  4.99552370e-06  9.78387054e-06  4.82248029e-06  6.70251413e-01  7.33817410e-01 
 5.52700000e-06  5.52700000e-06  4.78908945e-06  5.03091179e-06  4.99552429e-06  9.78461218e-06  4.82322518e-06  6.70251415e-01  7.33817406e-01 
 5.52800000e-06  5.52800000e-06  4.78983053e-06  5.03091185e-06  4.99552506e-06  9.78535402e-06  4.82397006e-06  6.70251414e-01  7.33817409e-01 
 5.52900000e-06  5.52900000e-06  4.79057152e-06  5.03091195e-06  4.99552587e-06  9.78609583e-06  4.82471486e-06  6.70251413e-01  7.33817410e-01 
 5.53000000e-06  5.53000000e-06  4.79131244e-06  5.03091173e-06  4.99552639e-06  9.78683726e-06  4.82545960e-06  6.70251416e-01  7.33817407e-01 
 5.53100000e-06  5.53100000e-06  4.79205334e-06  5.03091180e-06  4.99552716e-06  9.78757894e-06  4.82620430e-06  6.70251415e-01  7.33817407e-01 
 5.53200000e-06  5.53200000e-06  4.79279423e-06  5.03091195e-06  4.99552801e-06  9.78832067e-06  4.82694901e-06  6.70251413e-01  7.33817410e-01 
 5.53300000e-06  5.53300000e-06  4.79353503e-06  5.03091184e-06  4.99552860e-06  9.78906206e-06  4.82769362e-06  6.70251414e-01  7.33817408e-01 
 5.53400000e-06  5.53400000e-06  4.79427580e-06  5.03091183e-06  4.99552930e-06  9.78980355e-06  4.82843821e-06  6.70251414e-01  7.33817410e-01 
 5.53500000e-06  5.53500000e-06  4.79501651e-06  5.03091186e-06  4.99553004e-06  9.79054499e-06  4.82918272e-06  6.70251414e-01  7.33817409e-01 
 5.53600000e-06  5.53600000e-06  4.79575715e-06  5.03091186e-06  4.99553077e-06  9.79128635e-06  4.82992718e-06  6.70251414e-01  7.33817408e-01 
 5.53700000e-06  5.53700000e-06  4.79649780e-06  5.03091193e-06  4.99553153e-06  9.79202776e-06  4.83067163e-06  6.70251413e-01  7.33817411e-01 
 5.53800000e-06  5.53800000e-06  4.79723834e-06  5.03091183e-06  4.99553216e-06  9.79276893e-06  4.83141599e-06  6.70251414e-01  7.33817408e-01 
 5.53900000e-06  5.53900000e-06  4.79797887e-06  5.03091189e-06  4.99553292e-06  9.79351023e-06  4.83216033e-06  6.70251413e-01  7.33817410e-01 
 5.54000000e-06  5.54000000e-06  4.79871929e-06  5.03091172e-06  4.99553349e-06  9.79425121e-06  4.83290457e-06  6.70251416e-01  7.33817406e-01 
 5.54100000e-06  5.54100000e-06  4.79945977e-06  5.03091175e-06  4.99553419e-06  9.79499241e-06  4.83364884e-06  6.70251416e-01  7.33817408e-01 
 5.54200000e-06  5.54200000e-06  4.80020013e-06  5.03091199e-06  4.99553516e-06  9.79573373e-06  4.83439301e-06  6.70251412e-01  7.33817409e-01 
 5.54300000e-06  5.54300000e-06  4.80094047e-06  5.03091180e-06  4.99553568e-06  9.79647459e-06  4.83513717e-06  6.70251415e-01  7.33817407e-01 
 5.54400000e-06  5.54400000e-06  4.80168074e-06  5.03091182e-06  4.99553639e-06  9.79721557e-06  4.83588123e-06  6.70251415e-01  7.33817406e-01 
 5.54500000e-06  5.54500000e-06  4.80242102e-06  5.03091194e-06  4.99553721e-06  9.79795667e-06  4.83662532e-06  6.70251413e-01  7.33817410e-01 
 5.54600000e-06  5.54600000e-06  4.80316120e-06  5.03091188e-06  4.99553786e-06  9.79869750e-06  4.83736929e-06  6.70251414e-01  7.33817408e-01 
 5.54700000e-06  5.54700000e-06  4.80390134e-06  5.03091194e-06  4.99553865e-06  9.79943844e-06  4.83811325e-06  6.70251413e-01  7.33817410e-01 
 5.54800000e-06  5.54800000e-06  4.80464142e-06  5.03091181e-06  4.99553924e-06  9.80017910e-06  4.83885714e-06  6.70251415e-01  7.33817407e-01 
 5.54900000e-06  5.54900000e-06  4.80538150e-06  5.03091186e-06  4.99553997e-06  9.80091992e-06  4.83960103e-06  6.70251414e-01  7.33817409e-01 
 5.55000000e-06  5.55000000e-06  4.80612149e-06  5.03091199e-06  4.99554082e-06  9.80166075e-06  4.84034483e-06  6.70251412e-01  7.33817410e-01 
 5.55100000e-06  5.55100000e-06  4.80686145e-06  5.03091180e-06  4.99554135e-06  9.80240124e-06  4.84108859e-06  6.70251415e-01  7.33817409e-01 
 5.55200000e-06  5.55200000e-06  4.80760134e-06  5.03091180e-06  4.99554205e-06  9.80314183e-06  4.84183228e-06  6.70251415e-01  7.33817407e-01 
 5.55300000e-06  5.55300000e-06  4.80834124e-06  5.03091199e-06  4.99554293e-06  9.80388261e-06  4.84257598e-06  6.70251412e-01  7.33817410e-01 
 5.55400000e-06  5.55400000e-06  4.80908105e-06  5.03091181e-06  4.99554348e-06  9.80462296e-06  4.84331960e-06  6.70251415e-01  7.33817409e-01 
 5.55500000e-06  5.55500000e-06  4.80982078e-06  5.03091181e-06  4.99554417e-06  9.80536340e-06  4.84406313e-06  6.70251415e-01  7.33817407e-01 
 5.55600000e-06  5.55600000e-06  4.81056051e-06  5.03091194e-06  4.99554503e-06  9.80610398e-06  4.84480668e-06  6.70251413e-01  7.33817409e-01 
 5.55700000e-06  5.55700000e-06  4.81130017e-06  5.03091183e-06  4.99554562e-06  9.80684423e-06  4.84555011e-06  6.70251414e-01  7.33817407e-01 
 5.55800000e-06  5.55800000e-06  4.81203981e-06  5.03091176e-06  4.99554626e-06  9.80758452e-06  4.84629357e-06  6.70251415e-01  7.33817408e-01 
 5.55900000e-06  5.55900000e-06  4.81277936e-06  5.03091176e-06  4.99554697e-06  9.80832478e-06  4.84703691e-06  6.70251415e-01  7.33817407e-01 
 5.56000000e-06  5.56000000e-06  4.81351891e-06  5.03091186e-06  4.99554778e-06  9.80906513e-06  4.84778028e-06  6.70251414e-01  7.33817408e-01 
 5.56100000e-06  5.56100000e-06  4.81425842e-06  5.03091192e-06  4.99554854e-06  9.80980540e-06  4.84852359e-06  6.70251413e-01  7.33817410e-01 
 5.56200000e-06  5.56200000e-06  4.81499781e-06  5.03091180e-06  4.99554915e-06  9.81054540e-06  4.84926676e-06  6.70251415e-01  7.33817408e-01 
 5.56300000e-06  5.56300000e-06  4.81573720e-06  5.03091185e-06  4.99554989e-06  9.81128553e-06  4.85000995e-06  6.70251414e-01  7.33817408e-01 
 5.56400000e-06  5.56400000e-06  4.81647656e-06  5.03091199e-06  4.99555075e-06  9.81202575e-06  4.85075311e-06  6.70251412e-01  7.33817410e-01 
 5.56500000e-06  5.56500000e-06  4.81721586e-06  5.03091180e-06  4.99555125e-06  9.81276556e-06  4.85149621e-06  6.70251415e-01  7.33817408e-01 
 5.56600000e-06  5.56600000e-06  4.81795509e-06  5.03091189e-06  4.99555206e-06  9.81350558e-06  4.85223924e-06  6.70251413e-01  7.33817408e-01 
 5.56700000e-06  5.56700000e-06  4.81869431e-06  5.03091183e-06  4.99555271e-06  9.81424545e-06  4.85298225e-06  6.70251414e-01  7.33817408e-01 
 5.56800000e-06  5.56800000e-06  4.81943343e-06  5.03091193e-06  4.99555350e-06  9.81498537e-06  4.85372518e-06  6.70251413e-01  7.33817407e-01 
 5.56900000e-06  5.56900000e-06  4.82017258e-06  5.03091185e-06  4.99555413e-06  9.81572515e-06  4.85446813e-06  6.70251414e-01  7.33817409e-01 
 5.57000000e-06  5.57000000e-06  4.82091163e-06  5.03091200e-06  4.99555498e-06  9.81646505e-06  4.85521096e-06  6.70251412e-01  7.33817410e-01 
 5.57100000e-06  5.57100000e-06  4.82165063e-06  5.03091185e-06  4.99555555e-06  9.81720461e-06  4.85595377e-06  6.70251414e-01  7.33817408e-01 
 5.57200000e-06  5.57200000e-06  4.82238960e-06  5.03091185e-06  4.99555623e-06  9.81794426e-06  4.85669653e-06  6.70251414e-01  7.33817407e-01 
 5.57300000e-06  5.57300000e-06  4.82312853e-06  5.03091199e-06  4.99555710e-06  9.81868406e-06  4.85743925e-06  6.70251412e-01  7.33817410e-01 
 5.57400000e-06  5.57400000e-06  4.82386741e-06  5.03091182e-06  4.99555761e-06  9.81942347e-06  4.85818192e-06  6.70251415e-01  7.33817409e-01 
 5.57500000e-06  5.57500000e-06  4.82460621e-06  5.03091179e-06  4.99555831e-06  9.82016294e-06  4.85892452e-06  6.70251415e-01  7.33817406e-01 
 5.57600000e-06  5.57600000e-06  4.82534499e-06  5.03091197e-06  4.99555919e-06  9.82090262e-06  4.85966709e-06  6.70251412e-01  7.33817409e-01 
 5.57700000e-06  5.57700000e-06  4.82608370e-06  5.03091179e-06  4.99555973e-06  9.82164188e-06  4.86040961e-06  6.70251415e-01  7.33817408e-01 
 5.57800000e-06  5.57800000e-06  4.82682240e-06  5.03091179e-06  4.99556042e-06  9.82238126e-06  4.86115208e-06  6.70251415e-01  7.33817408e-01 
 5.57900000e-06  5.57900000e-06  4.82756104e-06  5.03091186e-06  4.99556120e-06  9.82312068e-06  4.86189452e-06  6.70251414e-01  7.33817409e-01 
 5.58000000e-06  5.58000000e-06  4.82829964e-06  5.03091183e-06  4.99556187e-06  9.82385995e-06  4.86263692e-06  6.70251414e-01  7.33817410e-01 
 5.58100000e-06  5.58100000e-06  4.82903816e-06  5.03091186e-06  4.99556258e-06  9.82459920e-06  4.86337923e-06  6.70251414e-01  7.33817407e-01 
 5.58200000e-06  5.58200000e-06  4.82977664e-06  5.03091186e-06  4.99556333e-06  9.82533841e-06  4.86412150e-06  6.70251414e-01  7.33817409e-01 
 5.58300000e-06  5.58300000e-06  4.83051511e-06  5.03091192e-06  4.99556408e-06  9.82607762e-06  4.86486375e-06  6.70251413e-01  7.33817410e-01 
 5.58400000e-06  5.58400000e-06  4.83125353e-06  5.03091178e-06  4.99556462e-06  9.82681657e-06  4.86560597e-06  6.70251415e-01  7.33817408e-01 
 5.58500000e-06  5.58500000e-06  4.83199185e-06  5.03091178e-06  4.99556533e-06  9.82755562e-06  4.86634808e-06  6.70251415e-01  7.33817407e-01 
 5.58600000e-06  5.58600000e-06  4.83273016e-06  5.03091190e-06  4.99556617e-06  9.82829476e-06  4.86709019e-06  6.70251413e-01  7.33817410e-01 
 5.58700000e-06  5.58700000e-06  4.83346837e-06  5.03091178e-06  4.99556675e-06  9.82903356e-06  4.86783218e-06  6.70251415e-01  7.33817406e-01 
 5.58800000e-06  5.58800000e-06  4.83420665e-06  5.03091189e-06  4.99556754e-06  9.82977263e-06  4.86857425e-06  6.70251414e-01  7.33817409e-01 
 5.58900000e-06  5.58900000e-06  4.83494478e-06  5.03091197e-06  4.99556835e-06  9.83051157e-06  4.86931616e-06  6.70251412e-01  7.33817410e-01 
 5.59000000e-06  5.59000000e-06  4.83568290e-06  5.03091191e-06  4.99556899e-06  9.83125033e-06  4.87005807e-06  6.70251413e-01  7.33817409e-01 
 5.59100000e-06  5.59100000e-06  4.83642094e-06  5.03091192e-06  4.99556970e-06  9.83198909e-06  4.87079990e-06  6.70251413e-01  7.33817408e-01 
 5.59200000e-06  5.59200000e-06  4.83715897e-06  5.03091195e-06  4.99557046e-06  9.83272786e-06  4.87154171e-06  6.70251413e-01  7.33817409e-01 
 5.59300000e-06  5.59300000e-06  4.83789696e-06  5.03091193e-06  4.99557113e-06  9.83346654e-06  4.87228350e-06  6.70251413e-01  7.33817410e-01 
 5.59400000e-06  5.59400000e-06  4.83863488e-06  5.03091194e-06  4.99557184e-06  9.83420516e-06  4.87302518e-06  6.70251413e-01  7.33817409e-01 
 5.59500000e-06  5.59500000e-06  4.83937277e-06  5.03091193e-06  4.99557252e-06  9.83494374e-06  4.87376687e-06  6.70251413e-01  7.33817409e-01 
 5.59600000e-06  5.59600000e-06  4.84011061e-06  5.03091186e-06  4.99557316e-06  9.83568221e-06  4.87450848e-06  6.70251414e-01  7.33817409e-01 
 5.59700000e-06  5.59700000e-06  4.84084840e-06  5.03091187e-06  4.99557387e-06  9.83642071e-06  4.87525007e-06  6.70251414e-01  7.33817409e-01 
 5.59800000e-06  5.59800000e-06  4.84158615e-06  5.03091186e-06  4.99557456e-06  9.83715915e-06  4.87599161e-06  6.70251414e-01  7.33817410e-01 
 5.59900000e-06  5.59900000e-06  4.84232383e-06  5.03091192e-06  4.99557533e-06  9.83789759e-06  4.87673306e-06  6.70251413e-01  7.33817409e-01 
 5.60000000e-06  5.60000000e-06  4.84306143e-06  5.03091181e-06  4.99557593e-06  9.83863580e-06  4.87747445e-06  6.70251415e-01  7.33817407e-01 
 5.60100000e-06  5.60100000e-06  4.84379903e-06  5.03091173e-06  4.99557655e-06  9.83937403e-06  4.87821585e-06  6.70251416e-01  7.33817407e-01 
 5.60200000e-06  5.60200000e-06  4.84453658e-06  5.03091181e-06  4.99557734e-06  9.84011236e-06  4.87895718e-06  6.70251415e-01  7.33817408e-01 
 5.60300000e-06  5.60300000e-06  4.84527413e-06  5.03091199e-06  4.99557821e-06  9.84085077e-06  4.87969849e-06  6.70251412e-01  7.33817411e-01 
 5.60400000e-06  5.60400000e-06  4.84601158e-06  5.03091177e-06  4.99557869e-06  9.84158870e-06  4.88043974e-06  6.70251415e-01  7.33817408e-01 
